date,ticker,shares,price,value,total_value
2024-01-22,RKLB,0.0,5.050000190734863,0.0,55869.05
2024-01-22,BOTZ,0.0,28.83386993408203,0.0,55869.05
2024-01-22,URA,0.0,27.408470153808594,0.0,55869.05
2024-01-22,IONQ,1198.1705,11.720000267028809,14042.56,55869.05
2024-01-22,QTUM,0.0,54.28302001953125,0.0,55869.05
2024-01-23,MSFT,0.0,391.2972412109375,0.0,56058.55
2024-01-23,GOOGL,0.0,145.7476043701172,0.0,56058.55
2024-01-23,NVDA,702.3977,59.76677322387695,41980.05,56058.55
2024-01-23,RKLB,0.0,5.079999923706055,0.0,56058.55
2024-01-23,BOTZ,0.0,28.814029693603516,0.0,56058.55
2024-01-23,URA,0.0,28.160531997680664,0.0,56058.55
2024-01-23,IONQ,1198.1705,11.75,14078.5,56058.55
2024-01-23,QTUM,0.0,54.42967987060547,0.0,56058.55
2024-01-24,MSFT,0.0,394.88751220703125,0.0,56287.81
2024-01-24,GOOGL,0.0,147.39303588867188,0.0,56287.81
2024-01-24,NVDA,702.3977,61.25312805175781,43024.06,56287.81
2024-01-24,RKLB,0.0,5.03000020980835,0.0,56287.81
2024-01-24,BOTZ,0.0,28.62557601928711,0.0,56287.81
2024-01-24,URA,0.0,27.863422393798828,0.0,56287.81
2024-01-24,IONQ,1198.1705,11.069999694824219,13263.75,56287.81
2024-01-24,QTUM,0.0,54.61544418334961,0.0,56287.81
2024-01-25,MSFT,0.0,397.15350341796875,0.0,56718.21
2024-01-25,GOOGL,0.0,150.53517150878906,0.0,56718.21
2024-01-25,NVDA,702.3977,61.50767135620117,43202.85,56718.21
2024-01-25,RKLB,0.0,4.920000076293945,0.0,56718.21
2024-01-25,BOTZ,0.0,28.764436721801758,0.0,56718.21
2024-01-25,URA,0.0,27.36204719543457,0.0,56718.21
2024-01-25,IONQ,1198.1705,11.279999732971191,13515.36,56718.21
2024-01-25,QTUM,0.0,54.58611297607422,0.0,56718.21
2024-01-26,MSFT,0.0,396.23138427734375,0.0,55983.83
2024-01-26,GOOGL,0.0,150.85235595703125,0.0,55983.83
2024-01-26,NVDA,702.3977,60.92271041870117,42791.97,55983.83
2024-01-26,RKLB,0.0,4.880000114440918,0.0,55983.83
2024-01-26,BOTZ,0.0,28.962814331054688,0.0,55983.83
2024-01-26,URA,0.0,27.47346305847168,0.0,55983.83
2024-01-26,IONQ,1198.1705,11.010000228881836,13191.86,55983.83
2024-01-26,QTUM,0.0,54.0288200378418,0.0,55983.83
2024-01-29,MSFT,0.0,401.91107177734375,0.0,57228.91
2024-01-29,GOOGL,0.0,152.16073608398438,0.0,57228.91
2024-01-29,NVDA,702.3977,62.354164123535156,43797.42,57228.91
